Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'9218579726569,meta_description,ar,,,"Sérum para el cuero cabelludo sin aclarado que fortalece, restaura la barrera lipídica y protege frente al estrés oxidativo para un cabello más denso y resistente.",سيروم فروة الرأس بدون شطف يقوّي، يعيد حاجز الدهون ويحمي من الإجهاد التأكسدي لشعر أكثر كثافة ومتانة.
PRODUCT,'9218579857641,title,ar,,,Repairing Hair Mask,قناع الشعر لإصلاح الشعر
PRODUCT,'9218579857641,body_html,ar,,,"<style>#html-body [data-pb-style=CMVPCRT]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""CMVPCRT""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"">
<p id=""EOL8K3Q"">Rebuild and restore damaged hair with the <strong>Black Garlic + Ceramides Repairing Mas</strong>k, a highly restorative treatment designed to strengthen, hydrate, and protect brittle strands. Infused with <strong>ABG10+® Black Garlic Extract </strong>and innovative <strong>Ceramides</strong>, this intensive mask nourishes the hair fiber and rebuilds its inner structure, helping reduce breakage and split ends while improving elasticity, shine, and resilience.</p>
<p>Enriched with Mango Butter, Biotin, Hydrolyzed Rice Protein, Vegetable Collagen, and Vitamin E, it provides deep nourishment, reinforces the hair shaft, and protects strands from future chemical or mechanical stress. </p>
<p>With each application, this <strong>transformative hair mask</strong> smooths and seals the cuticle to defend hair against external aggressors, leaving it soft, manageable, and visibly healthier. Ideal for dry, brittle, or chemically treated hair.</p>
</div></div></div>","<style>#html-body [data-pb-style=CMVPCRT]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""CMVPCRT""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"">
<p id=""EOL8K3Q"">يعيد بناء الشعر التالف ويستعيده باستخدام <strong>قناع الثوم الأسود والسيراميدات لإعادة الترميم</strong>، علاج عالي الاستعادة مصمم لتقوية الشعر ومنحه الترطيب وحماية الخيوط الهشة. مغذّى بـ <strong>مستخلص الثوم الأسود ABG10+®</strong> و<strong>السيراميدات</strong> المبتكرة، يغذي هذا القناع المكثف ألياف الشعر ويعيد بناء بنيته الداخلية، مما يساعد على تقليل التكسر والتقصف مع تحسين المرونة واللمعان والمتانة.</p>
<p>مع زبدة المانجو، البيوتين، بروتين الأرز المحلل، الكولاجين النباتي، وفيتامين E، يمنح تغذية عميقة، يعزز تدريجياً عمود الشعر، ويحمي الخيوط من الإجهاد الكيميائي أو الميكانيكي المستقبلي.</p>
<p>مع كل تطبيق، يعمل هذا القناع التحويلى على تمليس قشرة الشعر وإغلاقها دفاعًا عن الشعر من العوامل الخارجية، ليتركه ناعمًا وقابلًا للإدارة وبصورة صحية وأوضح. مثالي للشعر الجاف والهش أو المعالج كيميائيًا.</p>
</div></div></div>"
PRODUCT,'9218579857641,handle,ar,,,repairing-hair-mask,قناع-اصلاح-الشعر
PRODUCT,'9218579857641,product_type,ar,,,,
PRODUCT,'9218579857641,meta_title,ar,,,Mascarilla Ultra Reparadora Cabello Dañado | TARA,قناع ترميمي فائق للشعر التالف | TARA
PRODUCT,'9218579857641,meta_description,ar,,,"Mascarilla capilar intensiva que reconstruye la fibra capilar, repone lípidos y reduce la rotura. Ideal para cabello seco, sensibilizado o tratado químicamente.",قناع عناية بالشعر مركّز يعيد بناء ألياف الشعر، يعيد الدهون ويقلل التكسر. مثالي للشعر الجاف أو المعرض للتلف أو المعالج كيميائيًا.
PRODUCT,'9218579955945,title,ar,,,Invigorating Shampoo,Invigorating Shampoo
PRODUCT,'9218579955945,body_html,ar,,,"<style>#html-body [data-pb-style=YJSO0SN]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""YJSO0SN""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p id=""L3P0H76"">Discover the fusion of <strong>advanced actives</strong> and <strong>botanical innovation</strong> with our <strong>Black Garlic + Ceramides Invigorating Shampoo</strong>. A high-performance, sulfate-free formula designed to repair and fortify hair from its foundation: the scalp.<br>Powered by <strong>ABG10+® Aged Black Garlic Extract</strong>, a potent antioxidant complex, it nourishes follicles, stimulates microcirculation, and promotes stronger hair growth. Combined with <strong>Ceramides</strong>, biomimetic lipids that restore the scalp’s natural barrier, the formula locks in moisture, smooths the cuticle, and protects the scalp against external damage. Enriched with <strong>Vitamin E, Olive Oil, and Shea Butter</strong>, it delivers essential nutrients to maintain scalp balance, shine, and long-lasting resilience.<br> With each wash, it gently removes impurities and buildup while optimizing scalp functions — creating the ideal environment for healthy hair renewal. Hair feels softer, looks radiant, and appears visibly stronger, reflecting restored vitality from root to tip.</p></div></div></div>","<style>#html-body [data-pb-style=YJSO0SN]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""YJSO0SN""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p id=""L3P0H76"">اكتشف دمج <strong>المكوّنات الفعالة المتقدمة</strong> و <strong>الابتكار النباتي</strong> مع <strong>شامبو الثوم الأسود والسيراميدات المنعش</strong>. تركيبة عالية الأداء وخالية من الكبريتات مصممة لإصلاح وتقوية الشعر من جذوره: فروة الرأس.<br>مدعوم بـ <strong>مستخلص الثوم الأسود ABG10+® القوي</strong>، وهو مركب مضاد أكسدة قوي، يغذي البصيلات، يحفّز الدورة الدقيقة، ويرفع نمو الشعر أقوى. مع <strong>السيراميدات</strong>، دهون محاكية للدهون الطبيعية تعيد الحاجز الطبيعي لفروة الرأس، تقفل الرطوبة، تملّس القشرة، وتحمي فروة الرأس من التلف الخارجي. مع فيتامين E وزيت الزيتون وزبدة الشيا، يزوّد بالشعر العناصر الغذائية الأساسية للحفاظ على توازن فروة الرأس وبريقه ومتانته الدائمة.<br>مع كل غسلة، يزيل الشوائب والتراكم بلطف مع تحسين وظائف فروة الرأس — يخلق البيئة المثالية لتجديد الشعر الصحي. الشعر يصبح أنعم، يبدو مشعاً، ويظهر أقوى بصرياً، وهو يعكس الحيوية المستعادة من الجذر حتى الطرف.</p></div></div></div>"
PRODUCT,'9218579955945,handle,ar,,,invigorating-shampoo,شامبو-منشط-للشعر
PRODUCT,'9218579955945,product_type,ar,,,,
PRODUCT,'9218579955945,meta_title,ar,,,Champú Reparador y Fortalecedor Ajo Negro + Ceramidas | TARA,قilight؟ شامبو ترميمي ومقوٍ للشعر بالثوم الأسود والسيراميدات | TARA
PRODUCT,'9218579955945,meta_description,ar,,,"Champú revitalizante que fortalece desde la raíz, repara el daño y protege frente al estrés térmico y ambiental. Cabello más resistente, hidratado y brillante.",قناع عناية بالشعر مركّز يعيد بناء ألياف الشعر، يعيد الدهون ويقلل التكسر. مثالي للشعر الجاف أو المعرض للتلف أو المعالج كيميائيًا.
PRODUCT,'9218580021481,title,ar,,,Hair Strength System,Hair Strength System
PRODUCT,'9218580021481,body_html,ar,,,"<style>#html-body [data-pb-style=KBJBG4N]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=T5O05HT]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""KBJBG4N""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""T5O05HT"">
<p>Transform your hair and scalp with the Black Garlic + Ceramides Hair Strengthening System, a powerful 3-step ritual designed to rebuild and protect both the scalp and hair fiber from within.</p>
<p>Powered by ABG10+® Black Garlic Extract and potent biomimetic Ceramides, this advanced system restores and strengthens the scalp barrier, fortifies and energizes follicles, and reconstructs damaged strands for visibly healthier, denser, and more resilient hair.</p>
<p>The Invigorating Shampoo purifies and restores the scalp barrier, the Repairing Mask deeply nourishes and rebuilds the hair’s inner structure, while the Strengthening Scalp Serum delivers antioxidants and peptides to energize follicles, protect the scalp from premature aging, and boost long-term hair vitality.</p>
<p>Together, they deeply repair, reinforce, and revive — for hair that’s stronger, smoother, and full of life from the very first use.</p>
<p> </p>
</div></div></div>","<style>#html-body [data-pb-style=KBJBG4N]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=T5O05HT]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""KBJBG4N""><div data-content-type=""text"" data-appearance=""default"" data-element=""main"" data-pb-style=""T5O05HT"">
<p>Transform your hair and scalp with the Black Garlic + Ceramides Hair Strengthening System, a powerful 3-step ritual designed to rebuild and protect both the scalp and hair fiber from within.</p>
<p>Powered by ABG10+® Black Garlic Extract and potent biomimetic Ceramides, this advanced system restores and strengthens the scalp barrier, fortifies and energizes follicles, and reconstructs damaged strands for visibly healthier, denser, and more resilient hair.</p>
<p>The Invigorating Shampoo purifies and restores the scalp barrier, the Repairing Mask deeply nourishes and rebuilds the hair’s inner structure, while the Strengthening Scalp Serum delivers antioxidants and peptides to energize follicles, protect the scalp from premature aging, and boost long-term hair vitality.</p>
<p>Together, they deeply repair, reinforce, and revive — for hair that’s stronger, smoother, and full of life from the very first use.</p>
<p> </p>
</div></div></div>"
PRODUCT,'9218580021481,handle,ar,,,hair-strength-system,نظام-تقوية-الشعر
PRODUCT,'9218580021481,product_type,ar,,,,
PRODUCT,'9218580021481,meta_title,ar,,,Rutina Reparadora y Fortalecedora con Ajo Negro y Ceramidas | TARA,روتين ترميمي ومقوٍ باستخدام الثوم الأسود والسيراميدات | TARA
PRODUCT,'9218580021481,meta_description,ar,,,"Potente rutina capilar reparadora que reconstruye el cabello, fortalece desde la raíz, protege contra los daños y restaura el brillo y la suavidad del cabello. ",روتين عناية بالشعر قوي يعيد ترميم الشعر، يعيد بناء بنية الشعر، يقوّي من الجذور، يحمي من التلف، ويعيد لمعانه ونعومته.
PRODUCT,'9218580119785,title,ar,,,Rejuvenating Scalp Serum,Rejuvenating Scalp Serum
PRODUCT,'9218580119785,body_html,ar,,,"<style>#html-body [data-pb-style=AJG3YCW]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""AJG3YCW""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>Hair wellness system</p></div></div></div>","<style>#html-body [data-pb-style=AJG3YCW]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""AJG3YCW""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>Hair wellness system</p></div></div></div>"
PRODUCT,'9218580119785,handle,ar,,,rejuvenating-scalp-serum,سيروم-فروة-الراس-التمر-الفيتامينات-المتعددة-لتعزيز-صحة-الشعر
PRODUCT,'9218580119785,product_type,ar,,,,
PRODUCT,'9218580119785,meta_title,ar,,,Sérum Nutritivo para el Cuero Cabelludo | TARA,مصل مغذٍ لفروة الرأس | TARA
PRODUCT,'9218580119785,meta_description,ar,,,"Sérum para el cuero cabelludo con extracto de dátil, vitaminas y péptidos que fortalece desde la raíz, protege frente al estrés oxidativo y mejora la vitalidad capilar.",سيروم فروة الرأس بمستخلص التمر وفيتامينات وببتيدات يقوّي من الجذور، يحمي من الإجهاد التأكسدي ويُحسّن حيوية الشعر.
PRODUCT,'9218580185321,title,ar,,,Hydrating conditioner,بلسم مرطّب
PRODUCT,'9218580185321,body_html,ar,,,"<style>#html-body [data-pb-style=BGLK0Q7]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""BGLK0Q7""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>Hydrating conditioner</p></div></div></div>","<style>#html-body [data-pb-style=BGLK0Q7]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""BGLK0Q7""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>بلسم مرطّب</p></div></div></div>"
PRODUCT,'9218580185321,handle,ar,,,hydrating-conditioner,بلسم-التمر-الفيتامينات-المتعدده-لترطيب-الشعر
PRODUCT,'9218580185321,product_type,ar,,,,
PRODUCT,'9218580185321,meta_title,ar,,,Acondicionador Nutritivo con Dátil y Vitaminas | TARA,بلسم مغذٍّ مع التمر وفيتامينات | TARA
PRODUCT,'9218580185321,meta_description,ar,,,"Acondicionador nutritivo sin siliconas con dátil, niacinamida y aceites nutritivos que repara, reduce puntas abiertas y mejora la elasticidad sin apelmazar.",بلسم مغذٍ خالٍ من السيليكون مع التمر والنياسيناميد وزيوت مغذية يصلح، يقلل التقصف ويحسن المرونة دون أن يثقل الشعر.
PRODUCT,'9218580250857,title,ar,,,Nourishing shampoo,شامبو مغذٍ
PRODUCT,'9218580250857,body_html,ar,,,"<style>#html-body [data-pb-style=G1I2IE5]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""G1I2IE5""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>Hair wellness system</p></div></div></div>","<style>#html-body [data-pb-style=G1I2IE5]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""G1I2IE5""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>شامبو مغذٍ</p></div></div></div>"
PRODUCT,'9218580250857,handle,ar,,,nourishing-shampoo,شامبو-التمر-الفيتامينات-المتعددة-لتعزيز-مرونة-الشعر
PRODUCT,'9218580250857,product_type,ar,,,,
PRODUCT,'9218580250857,meta_title,ar,,,Champú Nutritivo con Dátil y Vitaminas | TARA,شامبو مغذٍ مع التمر وفيتامينات | TARA
PRODUCT,'9218580250857,meta_description,ar,,,"Champú nutritivo sin sulfatos que limpia suavemente, nutre y fortalece el cabello. Con dátil y vitaminas antioxidantes para reducir frizz y aportar brillo.",شامبو مغذٍ خالٍ من الكبريتات ينظّف الشعر برفق، يغذّي ويقوّي الشعر. مع التمر وفيتامينات مضادّة للأكسدة لتقليل التجعيد وإضفاء اللمعان.
PRODUCT,'9218580381929,title,ar,,,Hair wellness system,نظام العناية بالشعر
PRODUCT,'9218580381929,body_html,ar,,,"<style>#html-body [data-pb-style=UQGU539]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""UQGU539""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>Hair wellness system</p></div></div></div>","<style>#html-body [data-pb-style=UQGU539]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""UQGU539""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>نظام العناية بالشعر</p></div></div></div>"
PRODUCT,'9218580381929,handle,ar,,,hair-wellness-system,روتين-تعزيز-حيوية-وصحة-الشعر
PRODUCT,'9218580381929,product_type,ar,,,,
PRODUCT,'9218580381929,meta_title,ar,,,Rutina Nutritiva Cabello Seco y Dañado | TARA,نظام العناية بالشعر مع التمر وفيتامينات | TARA
PRODUCT,'9218580381929,meta_description,ar,,,"Rutina nutritiva con dátil y vitaminas que fortalece, repara y reduce la rotura. Cabello más suave, brillante y protegido frente al envejecimiento capilar.",روتين مغذٍ مع التمر وفيتامينات يقوّي، يصلح ويقلّل تكسر الشعر. شعر أكثر نعومة وبريقًا وحماية من علامات التقدّم في العمر للشعر.
PRODUCT,'9218580480233,title,ar,,,Replenishing Conditioner,بلسم مُرمِّم
PRODUCT,'9218580480233,body_html,ar,,,"<style>#html-body [data-pb-style=KWQAOTJ]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""KWQAOTJ""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>This conditioner is designed to restore vitality and protect against the signs of aging hair. Its formula locks in moisture, improving elasticity and reducing breakage. By deeply nourishing the hair shaft, it strengthens strands from within, leaving hair smoother and more manageable. Its carefully balanced ingredients help repair damage caused by environmental stressors and daily wear. This conditioning step promotes long-lasting hydration, enhances softness, and supports the natural resilience of the hair, making it appear healthier and more vibrant over time.</p></div></div></div>","<style>#html-body [data-pb-style=KWQAOTJ]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""KWQAOTJ""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>هذا البلسم مُرمِّم يهدف لاستعادة الحيوية وحماية الشعر من علامات التقدّم في العمر. يحافظ على الرطوبة ويحسّن المرونة ويقلّل الكسر. من خلال تغذية عميقة لساق الشعر، يقوّي الخيوط من الداخل، فيترك الشعر أكثر نعومة وسهولة في التصفيف. تساعد مكوّناته المتوازنة في إصلاح الضرر الناتج عن الإجهاد البيئي والاستخدام اليومي. يعزّز الترطيب الطويل الأمد، يزيد النعومة، ويدعم المرونة الطبيعية للشعر ليبدو أكثر صحة وحيوية مع مرور الوقت.</p></div></div></div>"
PRODUCT,'9218580480233,handle,ar,,,replenishing-conditioner,بلسم-الميرمية-لمقاومة-الشيب-وعلامات-شيخوخة-الشعر
PRODUCT,'9218580480233,product_type,ar,,,,
PRODUCT,'9218580480233,meta_title,ar,,,Acondicionador Reparador Anti-edad con Salvia y Multivitaminas | TARA,بلسم ترميمي مضادّ للشيخوخة مع الميرمية وفيتامينات | TARA
PRODUCT,'9218580480233,meta_description,ar,,,"Acondicionador anti-edad con salvia, vitaminas y aceites antioxidantes que repara, hidrata y protege el cabello, aportando suavidad, brillo y vitalidad.",بلسم مضاد للشيخوخة مع الميرمية وفيتامينات وزيوت مضادّة للأكسدة يصلح، يرطب ويحمي الشعر، ويمنح النعومة واللمعان والحيوية.
PRODUCT,'9218580611305,title,ar,,,Revitalizing Shampoo,شامبو مُجدِّد
PRODUCT,'9218580611305,body_html,ar,,,"<style>#html-body [data-pb-style=YWGLYJM]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""YWGLYJM""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>Start your journey to youthful hair with our Sage+ Multivitamin Age-Well Revitalizing Shampoo. This first step in our anti-aging system gently cleanses your scalp and hair, removing impurities without stripping natural oils, essential for maintaining hair longevity. Infused with Sage Extract and Vitamins B5 and C, this shampoo provides antioxidant protection and moisture, setting the foundation for a healthier scalp and hair. Experience a gentle yet effective cleanse that revitalizes your hair from root to tip, ensuring it is ready to fully benefit from the conditioning and treatment steps that follow.</p></div></div></div>","<style>#html-body [data-pb-style=YWGLYJM]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""YWGLYJM""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>ابدأ رحلتك نحو شعر أكثر شبابًا مع شامبو Sage+ Multivitamin Age-Well Revitalizing Shampoo. هذه الخطوة الأولى في نظامنا المضاد للشيخوخة تنظّف فروة الرأس والشعر بلطف وتزيل الشوائب دون تجريد الزيوت الطبيعية الأساسية. يغذّي الشامبو فروة الرأس والشعر بمستخلص الميرمية وفيتامينات B5 وC، ليمنح حماية من الأكسدة ويرطب. الأساس لفروة رأس وشعر صحي. جرّب تنظيفًا لطيفًا وفعالًا يعيد الحيوية من الجذور إلى الأطراف ليجهّز الشعر للاستفادة من خطوات الترطيب والعلاج التي تليه.</p></div></div></div>"
PRODUCT,'9218580611305,handle,ar,,,revitalizing-shampoo,شامبو-الميرمية-الفيتامينات-المتعدده-لمحاربة-شيخوخة-الشعر
PRODUCT,'9218580611305,product_type,ar,,,,
PRODUCT,'9218580742377,title,ar,,,Scalp Support Serum,سيروم دعم فروة الرأس
PRODUCT,'9218580742377,body_html,ar,,,"<style>#html-body [data-pb-style=TYVFEVK]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""TYVFEVK""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p style=""text-align: left;""> This advanced scalp serum targets multiple signs of hair aging. It works to delay the appearance of gray hair by supporting natural pigmentation and enhances hair density by fortifying the scalp. The formula promotes scalp health, ensuring follicles remain strong and elastic, contributing to thicker, healthier hair. By addressing the key signs of aging at the scalp level, it nurtures long-term hair vitality, supporting a youthful appearance and resilience over time.</p></div></div></div>","<style>#html-body [data-pb-style=TYVFEVK]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""TYVFEVK""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>هذا السيروم المتطور لفروة الرأس يستهدف عدة علامات شيخوخة الشعر. يعمل على إبطاء ظهور الشعر الرمادي من خلال دعم التصبّغ الطبيعي ويعزز كثافة الشعر عبر تقوية فروة الرأس. الصيغة تعزز صحة فروة الرأس، وتضمن بقاء البصيلات قوية ومرنة، مما يساهم في شعر أكثر كثافة وصحة. بمعالجة علامات الشيخوخة الأساسية على مستوى فروة الرأس، يغذّي الحيوية الطويلة الأمد للشعر، ويدعم مظهرًا شبابيًا ومرونة مع مرور الوقت.</p></div></div></div>"
PRODUCT,'9218580742377,handle,ar,,,scalp-support-serum,سيروم-لفروة-الرأس-الميرمية-الفيتامينات-المتعدده-لمقاومة-الشيب-وعلامات-شيخوخة-الشعر
PRODUCT,'9218580742377,product_type,ar,,,,
PRODUCT,'9218580742377,meta_title,ar,,,Sérum Antiedad para el Cuero Cabelludo con Salvia y Vitaminas | TARA,سيروم مضاد للشيخوخة لفروة الرأس مع الميرمية وفيتامينات | TARA
