Type,Identification,Field,Locale,Market,Status,Default content,Translated content
METAFIELD,34523964965097,value,ar,,,How To Use,
METAFIELD,34523964997865,value,ar,,,"{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Delivers deep, long‑lasting hydration: "",""bold"":true},{""type"":""text"",""value"":""Restores and maintains optimal hydration levels in hair and scalp, helping prevent dryness, dehydration and frizz.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Provides scalp comfort and balance: "",""bold"":true},{""type"":""text"",""value"":""Promotes a more balanced, flexible and comfortable scalp, reducing tightness and dryness.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Protects against photo‑ageing and oxidative stress: "",""bold"":true},{""type"":""text"",""value"":""Defends the hair fiber from damage caused by UV, pollution and free radicals, helping preserve youthfulness and vitality.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Restores softness, elasticity and natural shine: "",""bold"":true},{""type"":""text"",""value"":""Seals the cuticle, improves elasticity and returns luminosity to hair—leaving it softer, more flexible and visibly healthy without weighing it down.""}]}]}]}",
METAFIELD,34523965030633,value,ar,,,Key Benefits,
METAFIELD,34523965096169,value,ar,,,new,
METAFIELD,34523965128937,value,ar,,,"{""reviewCount"":0,""reviewAverageValue"":""0.0""}",
METAFIELD,34523990130921,value,ar,,,Sérum Calmante para el Cuero Cabelludo Irritado | TARA,
METAFIELD,34523990163689,value,ar,,,"Sérum revitalizante que calma el cuero cabelludo irritado, ayuda a reducir sebo y caspa y protege frente a la contaminación. Equilibrio y frescor duradero.",
METAFIELD,34523990196457,value,ar,,,Scalp serum that regulates pH and balances sebum production.,
METAFIELD,34523990229225,value,ar,,,50 mL,
METAFIELD,34523990261993,value,ar,,,Detox,
METAFIELD,34523990294761,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""An elegant fragrance combining mint and sage freshness with a woody, smoky touch. Citrus and spicy top notes lead to a refreshing heart and finish on a warm base of musk and sandalwood.""}]}]}",
METAFIELD,34523990327529,value,ar,,,Fragrance,
METAFIELD,34523990524137,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""All our formulas are free from sulfates, silicones, parabens, mineral oils and animal testing.""}]}]}",
METAFIELD,34523990556905,value,ar,,,Free Of,
METAFIELD,34523990589673,value,ar,,,Key Ingredients,
METAFIELD,34523990622441,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Apply 1 dropper directly to the scalp on wet or dry hair. Distribute evenly along part lines, the sides and the back. Gently massage with the fingertips to aid absorption. Do not rinse; style as usual. Daily use recommended.""}]}]}",
METAFIELD,34523990655209,value,ar,,,How to Use,
METAFIELD,34523990687977,value,ar,,,Key Benefits,
METAFIELD,34523990720745,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Extracto de Alga Roja: "",""bold"":true},{""type"":""text"",""value"":""Hydrates, soothes and strengthens the scalp, protecting it from irritation and oxidative stress.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Extracto de Cactus: "",""bold"":true},{""type"":""text"",""value"":""Provides intense hydration, soothes the scalp and protects against environmental aggressors, improving hair vitality.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Extracto de Semilla de Apio:"",""bold"":true},{""type"":""text"",""value"":"" Purifies and balances the scalp by regulating excess sebum and delivering lasting freshness. Protects against irritation and flaking, supporting a healthy scalp. ""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Mentyl Lactate: "",""bold"":true},{""type"":""text"",""value"":""Delivers a gentle, long‑lasting cooling sensation. Used to refresh and calm the scalp, relieving itch and irritation. ""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""INCI completo: AQUA (WATER). PEG-40 HYDROGENATED CASTOR OIL. PROPANEDIOL. CAPRYLIC/CAPRIC TRIGLYCERIDE. OPUNTIA FICUS-INDICA STEM EXTRACT. CHONDRUS CRISPUS EXTRACT. APIUM GRAVEOLENS (CELERY) SEED EXTRACT. MENTHYL LACTATE. PANTHENOL. GLYCERIN. DISODIUM EDTA. CITRIC ACID. SODIUM HYDROXIDE. PHENOXYETHANOL. ETHYLHEXYLGLYCERIN."",""italic"":true}]}]}",
METAFIELD,34523990753513,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Purifies and balances the scalp: "",""bold"":true},{""type"":""text"",""value"":""Regulates excess sebum and removes impurities, leaving the scalp fresh and clean—ideal for preventing flaking and maintaining scalp health.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Hydrates and repairs: "",""bold"":true},{""type"":""text"",""value"":""Hydrates, softens and strengthens the hair fiber from the root, increasing elasticity and resistance.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Immediate freshness and comfort: "",""bold"":true},{""type"":""text"",""value"":""Provides prolonged cooling, calms irritation and itch, and mildly stimulates microcirculation to support follicle health.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Protects and strengthens follicles: "",""bold"":true},{""type"":""text"",""value"":""Red algae extract supplies antioxidants, minerals and amino acids that protect, soothe and strengthen follicles, preventing dryness and irritation even on sensitive scalps.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Supports natural scalp regeneration: "",""bold"":true},{""type"":""text"",""value"":""Delivers water, vitamins and minerals to keep the scalp balanced, hydrated and protected from external aggressors, supporting healthy, vigorous hair growth.""}]}]}]}",
METAFIELD,34523990819049,value,ar,,,486,
METAFIELD,34523990851817,value,ar,,,new,
METAFIELD,34523991048425,value,ar,,,"{""reviewCount"":0,""reviewAverageValue"":""0.0""}",
METAFIELD,34524007530729,value,ar,,,543616,
METAFIELD,34524007563497,value,ar,,,543616,
METAFIELD,34524007596265,value,ar,,,Acondicionador Suavizante y Nutritivo | TARA,
METAFIELD,34524007629033,value,ar,,,"Acondicionador muy nutritivo y calmante que fortalece el cabello. Restaura el equilibrio y deja el cabello suave, ligero y lleno de vitalidad, sin apelmazar.",
METAFIELD,34524007661801,value,ar,,,Rebalancing conditioner that nourishes and strengthens after a deep cleanse.,
METAFIELD,34524007694569,value,ar,,,250 mL,
METAFIELD,34524007727337,value,ar,,,Detox,
METAFIELD,34524007760105,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""An elegant fragrance combining the freshness of mint and sage with a smoky, woody touch. Citrusy and spicy top notes lead to a refreshing heart and finish on a warm base of musk and sandalwood.""}]}]}",
METAFIELD,34524007792873,value,ar,,,Fragrance,
METAFIELD,34524007825641,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""All our formulas are free of sulfates, silicones, parabens, mineral oils and animal testing.""}]}]}",
METAFIELD,34524007858409,value,ar,,,Free of,
METAFIELD,34524007891177,value,ar,,,Key Ingredients,
METAFIELD,34524007923945,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Remove excess water, apply conditioner from mid-lengths to ends, leave on for 2–3 minutes and rinse with cool water.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""For best results, follow with the ""},{""type"":""text"",""value"":""Detox Scalp Serum."",""bold"":true}]}]}",
METAFIELD,34524007956713,value,ar,,,How to Use,
METAFIELD,34524008153321,value,ar,,,"{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Fiber repair"",""bold"":true},{""type"":""text"",""value"":"": Panthenol and avocado oil penetrate the fiber, repairing damage, sealing the cuticle and preventing breakage and split ends.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Strength and resilience"",""bold"":true},{""type"":""text"",""value"":"": Minerals from Ghassoul clay and antioxidants from avocado and pepper strengthen hair structure, making it more resistant to breakage.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Hydration and elasticity"",""bold"":true},{""type"":""text"",""value"":"": Humectant actives deliver water and nutrients to improve fiber flexibility and prevent frizz.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Visible shine and softness"",""bold"":true},{""type"":""text"",""value"":"": A blend of lipids and vitamins nourishes hair, leaving it silky, manageable and with healthy natural shine.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Protection from external aggressors"",""bold"":true},{""type"":""text"",""value"":"": Creates a protective barrier that shields the fiber from heat, pollution and oxidation.\n""}]}]}]}",
METAFIELD,34524008186089,value,ar,,,Key Benefits,
METAFIELD,34524008218857,value,ar,,,"{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Ghassoul Clay: "",""bold"":true},{""type"":""text"",""value"":""Gently cleanses, remineralizes and balances the scalp, adding shine and body to hair.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Avocado Oil:"",""bold"":true},{""type"":""text"",""value"":"" "",""bold"":true,""italic"":true},{""type"":""text"",""value"":""Nourishes and repairs hair deeply thanks to its richness in fatty acids, vitamins and antioxidants. Strengthens the hair fiber and protects against external damage. ""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Panthenol (Vitamin B5):"",""bold"":true},{""type"":""text"",""value"":"" A potent humectant and reparative agent that improves hair hydration, strengthens the fiber from within, smooths texture and increases elasticity, leaving hair stronger, more manageable and with healthy shine.""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Full INCI: AQUA (WATER). CETEARYL ALCOHOL. COCO-CAPRYLATE. GLYCERIN. PROPANEDIOL. BEHENTRIMONIUM CHLORIDE. MOROCCAN LAVA CLAY. PERSEA GRATISSIMA (AVOCADO) OIL. XYLITOL. STEARAMIDOPROPYL DIMETHYLAMINE. PIPER NIGRUM (PEPPER) FRUIT EXTRACT. INGA ALBA BARK EXTRACT. PANTHENOL. ARGININE. POLYQUATERNIUM-37. LACTIC ACID. BUTYLENE GLYCOL. SODIUM LAUROYL LACTYLATE. SODIUM CAPROYL LACTYLATE. TETRASODIUM EDTA. TOCOPHEROL. ETHYLHEXYLGLYCERIN. PHENOXYETHANOL. CITRIC ACID. BRASSICA ALCOHOL. BRASSICYL VALINATE ESYLATE. GLYCERYL STEARATE. PEG-100 STEARATE. ISOPROPYL ALCOHOL. PARFUM (FRAGRANCE). TETRAMETHYL ACETYLOCTAHYDRONAPHTALENES."",""italic"":true}]}]}",
METAFIELD,34524008251625,value,ar,,,ahead,
METAFIELD,34524008317161,value,ar,,,new,
METAFIELD,34524008349929,value,ar,,,"{""reviewCount"":0,""reviewAverageValue"":""0.0""}",
METAFIELD,34524018999529,value,ar,,,543615,
METAFIELD,34524019032297,value,ar,,,543615,
METAFIELD,34524019065065,value,ar,,,Champú Exfoliante y Reequilibrante para el Cuero Cabelludo | TARA,
METAFIELD,34524019097833,value,ar,,,"Champú exfoliante con carbón activo y ácido salicílico que elimina impurezas, células muertas y exceso de sebo sin dañar la barrera natural. ",
METAFIELD,34524019130601,value,ar,,,Exfoliating shampoo that purifies the scalp without disrupting its natural barrier.,
METAFIELD,34524019163369,value,ar,,,250 mL,
METAFIELD,34524019196137,value,ar,,,Detox,
METAFIELD,34524019228905,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""An elegant fragrance that blends the freshness of mint and sage with a smoky woody touch. Citrus and spicy top notes lead to a refreshing heart and finish on a warm base of musk and sandalwood.""}]}]}",
METAFIELD,34524019425513,value,ar,,,Fragrance,
METAFIELD,34524019458281,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""All our formulas are free from sulfates, silicones, parabens, mineral oils and animal testing.""}]}]}",
METAFIELD,34524019491049,value,ar,,,Free of,
METAFIELD,34524019687657,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Salicylic Acid: "",""bold"":true},{""type"":""text"",""value"":""Exfoliates and controls excess sebum, helping reduce dandruff and improve scalp balance.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Activated Charcoal: "",""bold"":true},{""type"":""text"",""value"":""Purifies deeply, absorbs oil and impurities, leaving hair cleaner, lighter and with more volume.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Pepper Extract: "",""bold"":true},{""type"":""text"",""value"":""Stimulates scalp microcirculation, strengthening follicles and supporting hair growth. Protects and balances the scalp.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Ginger Root Extract"",""bold"":true},{""type"":""text"",""value"":"": Supports blood circulation in the scalp, strengthening the hair follicle and helping prevent hair loss. It also provides a calming, purifying and revitalizing effect.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Inga Alba Bark Extract:"",""bold"":true},{""type"":""text"",""value"":"" Helps maintain scalp balance, reduce dryness and provide comfort even on sensitive skin. Contributes to sebum regulation, reduces dandruff and improves hair shine and softness.""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Full INCI: AQUA (WATER). SODIUM LAUROYL METHYL ISETHIONATE. GLYCERIN. COCAMIDOPROPYL BETAINE. SODIUM METHYL OLEOYL TAURATE. MAGNESIUM ALLUMINIUM SILICATE. MENTHYL LACTATE. SODIUM COCOYL ISETHIONATE. ARGANIA SPINOSA (ARGAN) SHELL POWDER. CELLULOSE ACETATE. PIPER NIGRUM (PEPPER) FRUIT EXTRACT. INGA ALBA BARK EXTRACT. ZINGIBER OFFICINALE (GINGER) ROOT EXTRACT. SALICYLIC ACID. CHARCOAL POWDER. KAOLIN. PANTHENOL. BUTYLENE GLYCOL. POLYQUATERNIUM-7. XANTHAN GUM. GLUCONOLACTONE. SODIUM BENZOATE. CALCIUM GLUCONATE. TRISODIUM ETHYLENEDIAMINE DISUCCINATE. SODIUM LAUROYL LACTYLATE. SODIUM CAPROYL LACTYLATE. ETHYLHEXYLGLYCERIN. PHENOXYETHANOL. SODIUM HYDROXIDE. PARFUM (FRAGRANCE). TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES."",""italic"":true}]}]}",
METAFIELD,34524019720425,value,ar,,,Key Ingredients,
METAFIELD,34524019753193,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Wet hair and scalp thoroughly with warm water. Dispense a walnut‑sized amount into damp palms, lather and massage the scalp using circular motions. Rinse and repeat if desired.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Always follow with a conditioner."",""bold"":true},{""type"":""text"",""value"":"" For best results, pair with our ""},{""type"":""text"",""value"":""Detox conditioner and scalp serum"",""bold"":true},{""type"":""text"",""value"":"".""}]}]}",
METAFIELD,34524019785961,value,ar,,,How to Use,
METAFIELD,34524019818729,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Deep scalp cleansing: "",""bold"":true},{""type"":""text"",""value"":""Gently removes dead skin cells, excess sebum and product residues, preventing follicle blockage and promoting a healthier scalp.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Exfoliates and balances:"",""bold"":true},{""type"":""text"",""value"":"" Gently exfoliates the scalp, removing dead cells and reducing flaking. Helps maintain a balanced scalp whether it is dry or oily.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Stimulates microcirculation: "",""bold"":true},{""type"":""text"",""value"":""Activates blood flow at the root, improving follicle nutrition and strengthening hair from the root.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Long‑lasting freshness and comfort: "",""bold"":true},{""type"":""text"",""value"":""Delivers a refreshing and soothing experience, relieving irritation or itchiness on the scalp.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Optimal prep for other treatments: "",""bold"":true},{""type"":""text"",""value"":""By keeping the scalp clean and balanced, it enhances absorption and efficacy of masks, tonics or nourishing treatments.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Scalp balance and hydration: D"",""bold"":true},{""type"":""text"",""value"":""eaves the scalp hydrated and balanced, preventing dryness or tightness while deeply cleansing.""}]}]}]}",
METAFIELD,34524019851497,value,ar,,,Key Benefits,
METAFIELD,34524019884265,value,ar,,,ahead,
METAFIELD,34524019949801,value,ar,,,new,
METAFIELD,34524020146409,value,ar,,,"{""reviewCount"":0,""reviewAverageValue"":""0.0""}",
METAFIELD,34524046295273,value,ar,,,Sérum Densificante para el Cuero Cabelludo | TARA,
METAFIELD,34524046328041,value,ar,,,"Sérum densificante para el cuero cabelludo con romero y Procapil® que estimula el crecimiento, fortalece la raíz y mejora la densidad capilar.",
METAFIELD,34524046360809,value,ar,,,Scalp serum that reactivates follicles and stimulates growth.,
METAFIELD,34524046393577,value,ar,,,50 mL,
METAFIELD,34524046426345,value,ar,,,Rosemary + Peptides,
METAFIELD,34524046459113,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""A fresh, natural fragrance that turns your routine into a ritual of energy and vitality. Rosemary and green accord top notes awaken the senses with a vibrant scent, while aquatic, floral and fruity notes wrap hair in lightness and sophistication. A balsamic, musky and sweet base brings warmth, softness and a lasting sense of wellbeing.""}]}]}",
METAFIELD,34524046491881,value,ar,,,Fragrance,
METAFIELD,34524046524649,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""All our formulas are free from sulfates, silicones, parabens, mineral oils and animal testing.""}]}]}",
METAFIELD,34524046557417,value,ar,,,Free Of,
METAFIELD,34524046590185,value,ar,,,"{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Extracto de Romero"",""bold"":true},{""type"":""text"",""value"":"": Promotes healthy hair growth""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Procapil®"",""bold"":true},{""type"":""text"",""value"":"": Strengthens the root and supports stronger growth""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Betaína"",""bold"":true},{""type"":""text"",""value"":"": Hydrates and soothes the scalp""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Cafeína"",""bold"":true},{""type"":""text"",""value"":"": Stimulates the root and revitalizes the follicle""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Botanical Complex (Thyme, Lavender, Sage and Rosemary)"",""bold"":true},{""type"":""text"",""value"":"": Calms, protects and balances the scalp""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""\n""},{""type"":""text"",""value"":""INCI completo: WATER. GLYCERIN. BUTYLENE GLYCOL. ACETUM. PEG-40 HYDROGENATED CASTOR OIL. BETAINE. PHENOXYETHANOL. CAFFEINE. TOCOPHERYL ACETATE. DISODIUM EDTA. ETHYLHEXYLGLYCERIN. PPG-26-BUTETH-26. HYDROLYZED KERATIN. LAVANDULA ANGUSTIFOLIA FLOWER EXTRACT. ROSMARINUS OFFICINALIS LEAF EXTRACT. SALVIA OFFICINALIS LEAF EXTRACT. THYMUS VULGARIS FLOWER / LEAF EXTRACT. GLYCINE. LARIX EUROPAEA WOOD EXTRACT. SODIUM METABISULFITE. POTASSIUM SORBATE. SODIUM BENZOATE. CAMELIA SINENSIS LEAF EXTRACT. ZINC CHLORIDE. APIGENIN. OLEANOLIC ACID. BIOTINOYL TRIPEPTIDE-1."",""italic"":true},{""type"":""text"",""value"":""\n""}]}]}",
METAFIELD,34524046622953,value,ar,,,Key Ingredients,
METAFIELD,34524046819561,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Apply 1 dropper directly to the scalp on wet or dry hair. Distribute evenly along part lines, the sides and the back. Gently massage with the fingertips to aid absorption. Do not rinse; style as usual. Daily use recommended.""}]}]}",
METAFIELD,34524046852329,value,ar,,,How to Use,
METAFIELD,34524046885097,value,ar,,,"{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Stimulates hair growth: "",""bold"":true},{""type"":""text"",""value"":""Activates microcirculation and directly stimulates the hair root, helping follicles stay longer in the growth (anagen) phase. Promotes faster growth with more vitality and density.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Boosts follicular activity: "",""bold"":true},{""type"":""text"",""value"":""Improves scalp microcirculation so follicles receive essential nutrients and oxygen for healthy hair production.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Improves anchoring and density: "",""bold"":true},{""type"":""text"",""value"":""By stimulating production of structural proteins and collagen in the extracellular matrix, hair anchors better to the scalp. This reduces premature shedding and creates a fuller appearance.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Hydrates and soothes the scalp: "",""bold"":true},{""type"":""text"",""value"":""Provides deep, lasting hydration to the scalp. Reduces irritation, improves scalp elasticity and keeps the scalp balanced and comfortable, preventing dryness or excess oil.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Balances and revitalizes the scalp: "",""bold"":true},{""type"":""text"",""value"":""Helps regulate sebum production, preventing pore blockage and shedding linked to scalp imbalance. Antioxidant action also protects against premature aging.""}]}]}]}",
METAFIELD,34524046917865,value,ar,,,Key Benefits,
METAFIELD,34524046983401,value,ar,,,486,
METAFIELD,34524047081705,value,ar,,,new,
METAFIELD,34524047114473,value,ar,,,"{""reviewCount"":0,""reviewAverageValue"":""0.0""}",
METAFIELD,34524065988841,value,ar,,,543616,
METAFIELD,34524066021609,value,ar,,,543616,
METAFIELD,34524066054377,value,ar,,,adult,
METAFIELD,34524066087145,value,ar,,,Acondicionador Densificante con Romero y Péptidos | TARA,
METAFIELD,34524066119913,value,ar,,,"Acondicionador densificante con romero y Capixyl™ que fortalece la fibra capilar, mejora la densidad y reduce la rotura sin apelmazar el cabello.",
METAFIELD,34524066152681,value,ar,,,Thickening conditioner that improves hair elasticity and strength.,
METAFIELD,34524066185449,value,ar,,,267 mL,
METAFIELD,34524066218217,value,ar,,,Rosemary + Peptides,
METAFIELD,34524066414825,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""A fresh, natural fragrance that turns your routine into a ritual of energy and vitality. Top rosemary and green accord notes awaken the senses with a vibrant scent, while aquatic, floral, and fruity notes wrap hair in lightness and sophistication. A balsamic, musky, sweet base adds warmth, softness and an irresistible sense of well-being that lingers.""}]}]}",
METAFIELD,34524066447593,value,ar,,,Fragrance,
METAFIELD,34524066480361,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""All our formulas are free of sulfates, silicones, parabens, mineral oils and animal testing.""}]}]}",
METAFIELD,34524066513129,value,ar,,,Free of,
METAFIELD,34524066545897,value,ar,,,"{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Rosemary Extract"",""bold"":true},{""type"":""text"",""value"":"": Supports healthy hair growth""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Capixyl™"",""bold"":true},{""type"":""text"",""value"":"": Reduces hair fall by improving anchoring and stimulating growth""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Panthenol (Vitamin B5)"",""bold"":true},{""type"":""text"",""value"":"": Hydrates, strengthens the hair fiber and improves resistance to breakage""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Olive Oil"",""bold"":true},{""type"":""text"",""value"":"": Nourishes, softens and adds shine while helping control frizz.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Grape Seed Oil"",""bold"":true},{""type"":""text"",""value"":"": Nourishes and protects without weighing hair down, improving elasticity and shine""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Full INCI: AQUA (WATER). CETEARYL ALCOHOL. PROPYLENE GLYCOL. ALCOHOL DENAT. CETRIMONIUM CHLORIDE. GLUCONOLACTONE. GLYCERIN. PANTHENOL. NIACINAMIDE. OLEA EUROPAEA (OLIVE) FRUIT OIL. VITIS VINIFERA (GRAPE) SEED OIL. LAVANDULA ANGUSTIFOLIA (LAVENDER) FLOWER EXTRACT. ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT. SALVIA OFFICINALIS (SAGE) LEAF EXTRACT. THYMUS VULGARIS (THYME) FLOWER / LEAF EXTRACT. ACETYL TETRAPEPTIDE-3. TRIFOLIUM PRATENSE (CLOVER) FLOWER EXTRACT. DEXTRAN. LANOLIN. QUATERNIUM-80. HYDROXYETHYLCELLULOSE. BUTYLENE GLYCOL. CALCIUM GLUCONATE. CITRIC ACID. ISOPROPYL ALCOHOL. CELLULOSE. ACETUM. SODIUM ACETATE. SODIUM BENZOATE. POTASSIUM SORBATE. BHT. PARFUM (FRAGRANCE). HEXAMETHYLINDANOPYRAN."",""italic"":true}]}]}",
METAFIELD,34524066578665,value,ar,,,Key Ingredients,
METAFIELD,34524066611433,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Remove excess water, apply conditioner from mid-lengths to ends, leave on for 2–3 minutes and rinse with cool water.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""For best results, pair it with our ""},{""type"":""text"",""value"":""Rosemary + Peptides Scalp Serum"",""bold"":true},{""type"":""text"",""value"":"".""}]}]}",
METAFIELD,34524066644201,value,ar,,,How to Use,
METAFIELD,34524066676969,value,ar,,,"{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Stimulates hair growth and scalp health: "",""bold"":true},{""type"":""text"",""value"":""Improves microcirculation, balances the scalp and protects against oxidative damage, creating an optimal environment for stronger, healthier hair growth.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Follicle strengthening and density action:"",""bold"":true},{""type"":""text"",""value"":"" peptides reinforce follicle anchoring, reduce hair fall and support extracellular matrix remodeling, improving hair density and resilience.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Deep hydration and internal repair"",""bold"":true},{""type"":""text"",""value"":"": Provides long-lasting hydration, penetrating the fiber to improve elasticity, smooth texture and add natural shine.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Nutrition and damage protection"",""bold"":true},{""type"":""text"",""value"":"": Contains fatty acids and antioxidants that repair, soften and shield hair from external aggressors.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Improves elasticity, shine and vitality without weighing hair down"",""bold"":true},{""type"":""text"",""value"":"": Nourishes and strengthens the hair fiber with a lightweight finish—suitable even for fine or combination hair, adding natural shine and frizz control.""}]}]}]}",
METAFIELD,34524066709737,value,ar,,,Key Benefits,
METAFIELD,34524066742505,value,ar,,,ahead,
METAFIELD,34524066808041,value,ar,,,new,
METAFIELD,34524066840809,value,ar,,,"{""reviewCount"":0,""reviewAverageValue"":""0.0""}",
